| 0 | Stefan | TRUE | 100.50000 | 0 | Bogdan | FALSE |
| 204 | Stefan | TRUE | 100.50000 | 204 | Bogdan | FALSE |
| 205 | Stefan | TRUE | 100.50000 | 205 | Bogdan | FALSE |
| 206 | Stefan | TRUE | 100.50000 | 206 | Bogdan | FALSE |
| 207 | Stefan | TRUE | 100.50000 | 207 | Bogdan | FALSE |
| 208 | Stefan | TRUE | 100.50000 | 208 | Bogdan | FALSE |
| 209 | Stefan | TRUE | 100.50000 | 209 | Bogdan | FALSE |
| 210 | Stefan | TRUE | 100.50000 | 210 | Bogdan | FALSE |
| 211 | Stefan | TRUE | 100.50000 | 211 | Bogdan | FALSE |
| 212 | Stefan | TRUE | 100.50000 | 212 | Bogdan | FALSE |
| 213 | Stefan | TRUE | 100.50000 | 213 | Bogdan | FALSE |
| 214 | Stefan | TRUE | 100.50000 | 214 | Bogdan | FALSE |
| 215 | Stefan | TRUE | 100.50000 | 215 | Bogdan | FALSE |
| 216 | Stefan | TRUE | 100.50000 | 216 | Bogdan | FALSE |
| 217 | Stefan | TRUE | 100.50000 | 217 | Bogdan | FALSE |
| 218 | Stefan | TRUE | 100.50000 | 218 | Bogdan | FALSE |
| 219 | Stefan | TRUE | 100.50000 | 219 | Bogdan | FALSE |
| 220 | Stefan | TRUE | 100.50000 | 220 | Bogdan | FALSE |
| 221 | Stefan | TRUE | 100.50000 | 221 | Bogdan | FALSE |
| 222 | Stefan | TRUE | 100.50000 | 222 | Bogdan | FALSE |
| 223 | Stefan | TRUE | 100.50000 | 223 | Bogdan | FALSE |
| 224 | Stefan | TRUE | 100.50000 | 224 | Bogdan | FALSE |
| 225 | Stefan | TRUE | 100.50000 | 225 | Bogdan | FALSE |
| 226 | Stefan | TRUE | 100.50000 | 226 | Bogdan | FALSE |
| 227 | Stefan | TRUE | 100.50000 | 227 | Bogdan | FALSE |
| 228 | Stefan | TRUE | 100.50000 | 228 | Bogdan | FALSE |
| 229 | Stefan | TRUE | 100.50000 | 229 | Bogdan | FALSE |
| 230 | Stefan | TRUE | 100.50000 | 230 | Bogdan | FALSE |
| 231 | Stefan | TRUE | 100.50000 | 231 | Bogdan | FALSE |
| 232 | Stefan | TRUE | 100.50000 | 232 | Bogdan | FALSE |
| 233 | Stefan | TRUE | 100.50000 | 233 | Bogdan | FALSE |
| 234 | Stefan | TRUE | 100.50000 | 234 | Bogdan | FALSE |
| 235 | Stefan | TRUE | 100.50000 | 235 | Bogdan | FALSE |
| 236 | Stefan | TRUE | 100.50000 | 236 | Bogdan | FALSE |
| 237 | Stefan | TRUE | 100.50000 | 237 | Bogdan | FALSE |
| 238 | Stefan | TRUE | 100.50000 | 238 | Bogdan | FALSE |
| 239 | Stefan | TRUE | 100.50000 | 239 | Bogdan | FALSE |
| 240 | Stefan | TRUE | 100.50000 | 240 | Bogdan | FALSE |
| 241 | Stefan | TRUE | 100.50000 | 241 | Bogdan | FALSE |
| 242 | Stefan | TRUE | 100.50000 | 242 | Bogdan | FALSE |
| 243 | Stefan | TRUE | 100.50000 | 243 | Bogdan | FALSE |
| 244 | Stefan | TRUE | 100.50000 | 244 | Bogdan | FALSE |
| 245 | Stefan | TRUE | 100.50000 | 245 | Bogdan | FALSE |
| 246 | Stefan | TRUE | 100.50000 | 246 | Bogdan | FALSE |
| 247 | Stefan | TRUE | 100.50000 | 247 | Bogdan | FALSE |
| 248 | Stefan | TRUE | 100.50000 | 248 | Bogdan | FALSE |
| 249 | Stefan | TRUE | 100.50000 | 249 | Bogdan | FALSE |
| 300 | Stefan | TRUE | 100.50000 | 300 | Bogdan | FALSE |
| 301 | Stefan | TRUE | 100.50000 | 301 | Bogdan | FALSE |
| 302 | Stefan | TRUE | 100.50000 | 302 | Bogdan | FALSE |
| 303 | Stefan | TRUE | 100.50000 | 303 | Bogdan | FALSE |
| 304 | Stefan | TRUE | 100.50000 | 304 | Bogdan | FALSE |
| 305 | Stefan | TRUE | 100.50000 | 305 | Bogdan | FALSE |
| 306 | Stefan | TRUE | 100.50000 | 306 | Bogdan | FALSE |
| 307 | Stefan | TRUE | 100.50000 | 307 | Bogdan | FALSE |
| 308 | Stefan | TRUE | 100.50000 | 308 | Bogdan | FALSE |
| 309 | Stefan | TRUE | 100.50000 | 309 | Bogdan | FALSE |
| 310 | Stefan | TRUE | 100.50000 | 310 | Bogdan | FALSE |
| 311 | Stefan | TRUE | 100.50000 | 311 | Bogdan | FALSE |
| 312 | Stefan | TRUE | 100.50000 | 312 | Bogdan | FALSE |
| 313 | Stefan | TRUE | 100.50000 | 313 | Bogdan | FALSE |
| 314 | Stefan | TRUE | 100.50000 | 314 | Bogdan | FALSE |
| 315 | Stefan | TRUE | 100.50000 | 315 | Bogdan | FALSE |
| 316 | Stefan | TRUE | 100.50000 | 316 | Bogdan | FALSE |
| 317 | Stefan | TRUE | 100.50000 | 317 | Bogdan | FALSE |
| 318 | Stefan | TRUE | 100.50000 | 318 | Bogdan | FALSE |
| 319 | Stefan | TRUE | 100.50000 | 319 | Bogdan | FALSE |
| 320 | Stefan | TRUE | 100.50000 | 320 | Bogdan | FALSE |
| 321 | Stefan | TRUE | 100.50000 | 321 | Bogdan | FALSE |
| 322 | Stefan | TRUE | 100.50000 | 322 | Bogdan | FALSE |
| 323 | Stefan | TRUE | 100.50000 | 323 | Bogdan | FALSE |
| 324 | Stefan | TRUE | 100.50000 | 324 | Bogdan | FALSE |
| 325 | Stefan | TRUE | 100.50000 | 325 | Bogdan | FALSE |
| 326 | Stefan | TRUE | 100.50000 | 326 | Bogdan | FALSE |
| 327 | Stefan | TRUE | 100.50000 | 327 | Bogdan | FALSE |
| 328 | Stefan | TRUE | 100.50000 | 328 | Bogdan | FALSE |
| 329 | Stefan | TRUE | 100.50000 | 329 | Bogdan | FALSE |
| 330 | Stefan | TRUE | 100.50000 | 330 | Bogdan | FALSE |
| 331 | Stefan | TRUE | 100.50000 | 331 | Bogdan | FALSE |
| 332 | Stefan | TRUE | 100.50000 | 332 | Bogdan | FALSE |
| 333 | Stefan | TRUE | 100.50000 | 333 | Bogdan | FALSE |
| 334 | Stefan | TRUE | 100.50000 | 334 | Bogdan | FALSE |
| 335 | Stefan | TRUE | 100.50000 | 335 | Bogdan | FALSE |
| 336 | Stefan | TRUE | 100.50000 | 336 | Bogdan | FALSE |
| 337 | Stefan | TRUE | 100.50000 | 337 | Bogdan | FALSE |
| 338 | Stefan | TRUE | 100.50000 | 338 | Bogdan | FALSE |
| 339 | Stefan | TRUE | 100.50000 | 339 | Bogdan | FALSE |
| 340 | Stefan | TRUE | 100.50000 | 340 | Bogdan | FALSE |
| 341 | Stefan | TRUE | 100.50000 | 341 | Bogdan | FALSE |
| 342 | Stefan | TRUE | 100.50000 | 342 | Bogdan | FALSE |
| 343 | Stefan | TRUE | 100.50000 | 343 | Bogdan | FALSE |
| 344 | Stefan | TRUE | 100.50000 | 344 | Bogdan | FALSE |
| 345 | Stefan | TRUE | 100.50000 | 345 | Bogdan | FALSE |
| 346 | Stefan | TRUE | 100.50000 | 346 | Bogdan | FALSE |
| 347 | Stefan | TRUE | 100.50000 | 347 | Bogdan | FALSE |
| 348 | Stefan | TRUE | 100.50000 | 348 | Bogdan | FALSE |
| 349 | Stefan | TRUE | 100.50000 | 349 | Bogdan | FALSE |
| 400 | Stefan | TRUE | 100.50000 | 400 | Bogdan | FALSE |
| 401 | Stefan | TRUE | 100.50000 | 401 | Bogdan | FALSE |
| 402 | Stefan | TRUE | 100.50000 | 402 | Bogdan | FALSE |
| 403 | Stefan | TRUE | 100.50000 | 403 | Bogdan | FALSE |
| 404 | Stefan | TRUE | 100.50000 | 404 | Bogdan | FALSE |
| 405 | Stefan | TRUE | 100.50000 | 405 | Bogdan | FALSE |
| 406 | Stefan | TRUE | 100.50000 | 406 | Bogdan | FALSE |
| 407 | Stefan | TRUE | 100.50000 | 407 | Bogdan | FALSE |
| 408 | Stefan | TRUE | 100.50000 | 408 | Bogdan | FALSE |
| 409 | Stefan | TRUE | 100.50000 | 409 | Bogdan | FALSE |
| 410 | Stefan | TRUE | 100.50000 | 410 | Bogdan | FALSE |
| 411 | Stefan | TRUE | 100.50000 | 411 | Bogdan | FALSE |
| 412 | Stefan | TRUE | 100.50000 | 412 | Bogdan | FALSE |
| 413 | Stefan | TRUE | 100.50000 | 413 | Bogdan | FALSE |
| 414 | Stefan | TRUE | 100.50000 | 414 | Bogdan | FALSE |
| 415 | Stefan | TRUE | 100.50000 | 415 | Bogdan | FALSE |
| 416 | Stefan | TRUE | 100.50000 | 416 | Bogdan | FALSE |
| 417 | Stefan | TRUE | 100.50000 | 417 | Bogdan | FALSE |
| 418 | Stefan | TRUE | 100.50000 | 418 | Bogdan | FALSE |
| 419 | Stefan | TRUE | 100.50000 | 419 | Bogdan | FALSE |
| 420 | Stefan | TRUE | 100.50000 | 420 | Bogdan | FALSE |
| 421 | Stefan | TRUE | 100.50000 | 421 | Bogdan | FALSE |
| 422 | Stefan | TRUE | 100.50000 | 422 | Bogdan | FALSE |
| 423 | Stefan | TRUE | 100.50000 | 423 | Bogdan | FALSE |
| 424 | Stefan | TRUE | 100.50000 | 424 | Bogdan | FALSE |
| 425 | Stefan | TRUE | 100.50000 | 425 | Bogdan | FALSE |
| 426 | Stefan | TRUE | 100.50000 | 426 | Bogdan | FALSE |
| 427 | Stefan | TRUE | 100.50000 | 427 | Bogdan | FALSE |
| 428 | Stefan | TRUE | 100.50000 | 428 | Bogdan | FALSE |
| 429 | Stefan | TRUE | 100.50000 | 429 | Bogdan | FALSE |
| 430 | Stefan | TRUE | 100.50000 | 430 | Bogdan | FALSE |
| 431 | Stefan | TRUE | 100.50000 | 431 | Bogdan | FALSE |
| 432 | Stefan | TRUE | 100.50000 | 432 | Bogdan | FALSE |
| 433 | Stefan | TRUE | 100.50000 | 433 | Bogdan | FALSE |
| 434 | Stefan | TRUE | 100.50000 | 434 | Bogdan | FALSE |
| 435 | Stefan | TRUE | 100.50000 | 435 | Bogdan | FALSE |
| 436 | Stefan | TRUE | 100.50000 | 436 | Bogdan | FALSE |
| 437 | Stefan | TRUE | 100.50000 | 437 | Bogdan | FALSE |
| 438 | Stefan | TRUE | 100.50000 | 438 | Bogdan | FALSE |
| 439 | Stefan | TRUE | 100.50000 | 439 | Bogdan | FALSE |
| 440 | Stefan | TRUE | 100.50000 | 440 | Bogdan | FALSE |
| 441 | Stefan | TRUE | 100.50000 | 441 | Bogdan | FALSE |
| 442 | Stefan | TRUE | 100.50000 | 442 | Bogdan | FALSE |
| 443 | Stefan | TRUE | 100.50000 | 443 | Bogdan | FALSE |
| 444 | Stefan | TRUE | 100.50000 | 444 | Bogdan | FALSE |
| 445 | Stefan | TRUE | 100.50000 | 445 | Bogdan | FALSE |
| 446 | Stefan | TRUE | 100.50000 | 446 | Bogdan | FALSE |
| 447 | Stefan | TRUE | 100.50000 | 447 | Bogdan | FALSE |
| 448 | Stefan | TRUE | 100.50000 | 448 | Bogdan | FALSE |
| 449 | Stefan | TRUE | 100.50000 | 449 | Bogdan | FALSE |
| 500 | Stefan | TRUE | 100.50000 | 500 | Bogdan | FALSE |
| 501 | Stefan | TRUE | 100.50000 | 501 | Bogdan | FALSE |
| 502 | Stefan | TRUE | 100.50000 | 502 | Bogdan | FALSE |
| 503 | Stefan | TRUE | 100.50000 | 503 | Bogdan | FALSE |
| 504 | Stefan | TRUE | 100.50000 | 504 | Bogdan | FALSE |
| 505 | Stefan | TRUE | 100.50000 | 505 | Bogdan | FALSE |
| 506 | Stefan | TRUE | 100.50000 | 506 | Bogdan | FALSE |
| 507 | Stefan | TRUE | 100.50000 | 507 | Bogdan | FALSE |
| 508 | Stefan | TRUE | 100.50000 | 508 | Bogdan | FALSE |
| 509 | Stefan | TRUE | 100.50000 | 509 | Bogdan | FALSE |
| 510 | Stefan | TRUE | 100.50000 | 510 | Bogdan | FALSE |
| 511 | Stefan | TRUE | 100.50000 | 511 | Bogdan | FALSE |
| 512 | Stefan | TRUE | 100.50000 | 512 | Bogdan | FALSE |
| 513 | Stefan | TRUE | 100.50000 | 513 | Bogdan | FALSE |
| 514 | Stefan | TRUE | 100.50000 | 514 | Bogdan | FALSE |
| 515 | Stefan | TRUE | 100.50000 | 515 | Bogdan | FALSE |
| 516 | Stefan | TRUE | 100.50000 | 516 | Bogdan | FALSE |
| 517 | Stefan | TRUE | 100.50000 | 517 | Bogdan | FALSE |
| 518 | Stefan | TRUE | 100.50000 | 518 | Bogdan | FALSE |
| 519 | Stefan | TRUE | 100.50000 | 519 | Bogdan | FALSE |
| 520 | Stefan | TRUE | 100.50000 | 520 | Bogdan | FALSE |
| 521 | Stefan | TRUE | 100.50000 | 521 | Bogdan | FALSE |
| 522 | Stefan | TRUE | 100.50000 | 522 | Bogdan | FALSE |
| 523 | Stefan | TRUE | 100.50000 | 523 | Bogdan | FALSE |
| 524 | Stefan | TRUE | 100.50000 | 524 | Bogdan | FALSE |
| 525 | Stefan | TRUE | 100.50000 | 525 | Bogdan | FALSE |
| 526 | Stefan | TRUE | 100.50000 | 526 | Bogdan | FALSE |
| 527 | Stefan | TRUE | 100.50000 | 527 | Bogdan | FALSE |
| 528 | Stefan | TRUE | 100.50000 | 528 | Bogdan | FALSE |
| 529 | Stefan | TRUE | 100.50000 | 529 | Bogdan | FALSE |
| 530 | Stefan | TRUE | 100.50000 | 530 | Bogdan | FALSE |
| 531 | Stefan | TRUE | 100.50000 | 531 | Bogdan | FALSE |
| 532 | Stefan | TRUE | 100.50000 | 532 | Bogdan | FALSE |
| 533 | Stefan | TRUE | 100.50000 | 533 | Bogdan | FALSE |
| 534 | Stefan | TRUE | 100.50000 | 534 | Bogdan | FALSE |
| 535 | Stefan | TRUE | 100.50000 | 535 | Bogdan | FALSE |
| 536 | Stefan | TRUE | 100.50000 | 536 | Bogdan | FALSE |
| 537 | Stefan | TRUE | 100.50000 | 537 | Bogdan | FALSE |
| 538 | Stefan | TRUE | 100.50000 | 538 | Bogdan | FALSE |
| 539 | Stefan | TRUE | 100.50000 | 539 | Bogdan | FALSE |
| 540 | Stefan | TRUE | 100.50000 | 540 | Bogdan | FALSE |
| 541 | Stefan | TRUE | 100.50000 | 541 | Bogdan | FALSE |
| 542 | Stefan | TRUE | 100.50000 | 542 | Bogdan | FALSE |
| 543 | Stefan | TRUE | 100.50000 | 543 | Bogdan | FALSE |
| 544 | Stefan | TRUE | 100.50000 | 544 | Bogdan | FALSE |
| 545 | Stefan | TRUE | 100.50000 | 545 | Bogdan | FALSE |
| 546 | Stefan | TRUE | 100.50000 | 546 | Bogdan | FALSE |
| 547 | Stefan | TRUE | 100.50000 | 547 | Bogdan | FALSE |
| 548 | Stefan | TRUE | 100.50000 | 548 | Bogdan | FALSE |
| 549 | Stefan | TRUE | 100.50000 | 549 | Bogdan | FALSE |
| 600 | Stefan | TRUE | 100.50000 | 600 | Bogdan | FALSE |
| 601 | Stefan | TRUE | 100.50000 | 601 | Bogdan | FALSE |
| 602 | Stefan | TRUE | 100.50000 | 602 | Bogdan | FALSE |
| 603 | Stefan | TRUE | 100.50000 | 603 | Bogdan | FALSE |
| 604 | Stefan | TRUE | 100.50000 | 604 | Bogdan | FALSE |
| 605 | Stefan | TRUE | 100.50000 | 605 | Bogdan | FALSE |
| 606 | Stefan | TRUE | 100.50000 | 606 | Bogdan | FALSE |
| 607 | Stefan | TRUE | 100.50000 | 607 | Bogdan | FALSE |
| 608 | Stefan | TRUE | 100.50000 | 608 | Bogdan | FALSE |
| 609 | Stefan | TRUE | 100.50000 | 609 | Bogdan | FALSE |
| 610 | Stefan | TRUE | 100.50000 | 610 | Bogdan | FALSE |
| 611 | Stefan | TRUE | 100.50000 | 611 | Bogdan | FALSE |
| 612 | Stefan | TRUE | 100.50000 | 612 | Bogdan | FALSE |
| 613 | Stefan | TRUE | 100.50000 | 613 | Bogdan | FALSE |
| 614 | Stefan | TRUE | 100.50000 | 614 | Bogdan | FALSE |
| 615 | Stefan | TRUE | 100.50000 | 615 | Bogdan | FALSE |
| 616 | Stefan | TRUE | 100.50000 | 616 | Bogdan | FALSE |
| 617 | Stefan | TRUE | 100.50000 | 617 | Bogdan | FALSE |
| 618 | Stefan | TRUE | 100.50000 | 618 | Bogdan | FALSE |
| 619 | Stefan | TRUE | 100.50000 | 619 | Bogdan | FALSE |
| 620 | Stefan | TRUE | 100.50000 | 620 | Bogdan | FALSE |
| 621 | Stefan | TRUE | 100.50000 | 621 | Bogdan | FALSE |
| 622 | Stefan | TRUE | 100.50000 | 622 | Bogdan | FALSE |
| 623 | Stefan | TRUE | 100.50000 | 623 | Bogdan | FALSE |
| 624 | Stefan | TRUE | 100.50000 | 624 | Bogdan | FALSE |
| 625 | Stefan | TRUE | 100.50000 | 625 | Bogdan | FALSE |
| 626 | Stefan | TRUE | 100.50000 | 626 | Bogdan | FALSE |
| 627 | Stefan | TRUE | 100.50000 | 627 | Bogdan | FALSE |
| 628 | Stefan | TRUE | 100.50000 | 628 | Bogdan | FALSE |
| 629 | Stefan | TRUE | 100.50000 | 629 | Bogdan | FALSE |
| 630 | Stefan | TRUE | 100.50000 | 630 | Bogdan | FALSE |
| 631 | Stefan | TRUE | 100.50000 | 631 | Bogdan | FALSE |
| 632 | Stefan | TRUE | 100.50000 | 632 | Bogdan | FALSE |
| 633 | Stefan | TRUE | 100.50000 | 633 | Bogdan | FALSE |
| 634 | Stefan | TRUE | 100.50000 | 634 | Bogdan | FALSE |
| 635 | Stefan | TRUE | 100.50000 | 635 | Bogdan | FALSE |
| 636 | Stefan | TRUE | 100.50000 | 636 | Bogdan | FALSE |
| 637 | Stefan | TRUE | 100.50000 | 637 | Bogdan | FALSE |
| 638 | Stefan | TRUE | 100.50000 | 638 | Bogdan | FALSE |
| 639 | Stefan | TRUE | 100.50000 | 639 | Bogdan | FALSE |
| 640 | Stefan | TRUE | 100.50000 | 640 | Bogdan | FALSE |
| 641 | Stefan | TRUE | 100.50000 | 641 | Bogdan | FALSE |
| 642 | Stefan | TRUE | 100.50000 | 642 | Bogdan | FALSE |
| 643 | Stefan | TRUE | 100.50000 | 643 | Bogdan | FALSE |
| 644 | Stefan | TRUE | 100.50000 | 644 | Bogdan | FALSE |
| 645 | Stefan | TRUE | 100.50000 | 645 | Bogdan | FALSE |
| 646 | Stefan | TRUE | 100.50000 | 646 | Bogdan | FALSE |
| 647 | Stefan | TRUE | 100.50000 | 647 | Bogdan | FALSE |
| 648 | Stefan | TRUE | 100.50000 | 648 | Bogdan | FALSE |
| 649 | Stefan | TRUE | 100.50000 | 649 | Bogdan | FALSE |
| 700 | Stefan | TRUE | 100.50000 | 700 | Bogdan | FALSE |
| 701 | Stefan | TRUE | 100.50000 | 701 | Bogdan | FALSE |
| 702 | Stefan | TRUE | 100.50000 | 702 | Bogdan | FALSE |
| 703 | Stefan | TRUE | 100.50000 | 703 | Bogdan | FALSE |
| 704 | Stefan | TRUE | 100.50000 | 704 | Bogdan | FALSE |
| 705 | Stefan | TRUE | 100.50000 | 705 | Bogdan | FALSE |
| 706 | Stefan | TRUE | 100.50000 | 706 | Bogdan | FALSE |
| 707 | Stefan | TRUE | 100.50000 | 707 | Bogdan | FALSE |
| 708 | Stefan | TRUE | 100.50000 | 708 | Bogdan | FALSE |
| 709 | Stefan | TRUE | 100.50000 | 709 | Bogdan | FALSE |
| 710 | Stefan | TRUE | 100.50000 | 710 | Bogdan | FALSE |
| 711 | Stefan | TRUE | 100.50000 | 711 | Bogdan | FALSE |
| 712 | Stefan | TRUE | 100.50000 | 712 | Bogdan | FALSE |
| 713 | Stefan | TRUE | 100.50000 | 713 | Bogdan | FALSE |
| 714 | Stefan | TRUE | 100.50000 | 714 | Bogdan | FALSE |
| 715 | Stefan | TRUE | 100.50000 | 715 | Bogdan | FALSE |
| 716 | Stefan | TRUE | 100.50000 | 716 | Bogdan | FALSE |
| 717 | Stefan | TRUE | 100.50000 | 717 | Bogdan | FALSE |
| 718 | Stefan | TRUE | 100.50000 | 718 | Bogdan | FALSE |
| 719 | Stefan | TRUE | 100.50000 | 719 | Bogdan | FALSE |
| 720 | Stefan | TRUE | 100.50000 | 720 | Bogdan | FALSE |
| 721 | Stefan | TRUE | 100.50000 | 721 | Bogdan | FALSE |
| 722 | Stefan | TRUE | 100.50000 | 722 | Bogdan | FALSE |
| 723 | Stefan | TRUE | 100.50000 | 723 | Bogdan | FALSE |
| 724 | Stefan | TRUE | 100.50000 | 724 | Bogdan | FALSE |
| 725 | Stefan | TRUE | 100.50000 | 725 | Bogdan | FALSE |
| 726 | Stefan | TRUE | 100.50000 | 726 | Bogdan | FALSE |
| 727 | Stefan | TRUE | 100.50000 | 727 | Bogdan | FALSE |
| 728 | Stefan | TRUE | 100.50000 | 728 | Bogdan | FALSE |
| 729 | Stefan | TRUE | 100.50000 | 729 | Bogdan | FALSE |
| 730 | Stefan | TRUE | 100.50000 | 730 | Bogdan | FALSE |
| 731 | Stefan | TRUE | 100.50000 | 731 | Bogdan | FALSE |
| 732 | Stefan | TRUE | 100.50000 | 732 | Bogdan | FALSE |
| 733 | Stefan | TRUE | 100.50000 | 733 | Bogdan | FALSE |
| 734 | Stefan | TRUE | 100.50000 | 734 | Bogdan | FALSE |
| 735 | Stefan | TRUE | 100.50000 | 735 | Bogdan | FALSE |
| 736 | Stefan | TRUE | 100.50000 | 736 | Bogdan | FALSE |
| 737 | Stefan | TRUE | 100.50000 | 737 | Bogdan | FALSE |
| 738 | Stefan | TRUE | 100.50000 | 738 | Bogdan | FALSE |
| 739 | Stefan | TRUE | 100.50000 | 739 | Bogdan | FALSE |
| 740 | Stefan | TRUE | 100.50000 | 740 | Bogdan | FALSE |
| 741 | Stefan | TRUE | 100.50000 | 741 | Bogdan | FALSE |
| 742 | Stefan | TRUE | 100.50000 | 742 | Bogdan | FALSE |
| 743 | Stefan | TRUE | 100.50000 | 743 | Bogdan | FALSE |
| 744 | Stefan | TRUE | 100.50000 | 744 | Bogdan | FALSE |
| 745 | Stefan | TRUE | 100.50000 | 745 | Bogdan | FALSE |
| 746 | Stefan | TRUE | 100.50000 | 746 | Bogdan | FALSE |
| 747 | Stefan | TRUE | 100.50000 | 747 | Bogdan | FALSE |
| 748 | Stefan | TRUE | 100.50000 | 748 | Bogdan | FALSE |
| 749 | Stefan | TRUE | 100.50000 | 749 | Bogdan | FALSE |
| 800 | Stefan | TRUE | 100.50000 | 800 | Bogdan | FALSE |
| 801 | Stefan | TRUE | 100.50000 | 801 | Bogdan | FALSE |
| 802 | Stefan | TRUE | 100.50000 | 802 | Bogdan | FALSE |
| 803 | Stefan | TRUE | 100.50000 | 803 | Bogdan | FALSE |
| 804 | Stefan | TRUE | 100.50000 | 804 | Bogdan | FALSE |
| 805 | Stefan | TRUE | 100.50000 | 805 | Bogdan | FALSE |
| 806 | Stefan | TRUE | 100.50000 | 806 | Bogdan | FALSE |
| 807 | Stefan | TRUE | 100.50000 | 807 | Bogdan | FALSE |
| 808 | Stefan | TRUE | 100.50000 | 808 | Bogdan | FALSE |
| 809 | Stefan | TRUE | 100.50000 | 809 | Bogdan | FALSE |
| 810 | Stefan | TRUE | 100.50000 | 810 | Bogdan | FALSE |
| 811 | Stefan | TRUE | 100.50000 | 811 | Bogdan | FALSE |
| 812 | Stefan | TRUE | 100.50000 | 812 | Bogdan | FALSE |
| 813 | Stefan | TRUE | 100.50000 | 813 | Bogdan | FALSE |
| 814 | Stefan | TRUE | 100.50000 | 814 | Bogdan | FALSE |
| 815 | Stefan | TRUE | 100.50000 | 815 | Bogdan | FALSE |
| 816 | Stefan | TRUE | 100.50000 | 816 | Bogdan | FALSE |
| 817 | Stefan | TRUE | 100.50000 | 817 | Bogdan | FALSE |
| 818 | Stefan | TRUE | 100.50000 | 818 | Bogdan | FALSE |
| 819 | Stefan | TRUE | 100.50000 | 819 | Bogdan | FALSE |
| 820 | Stefan | TRUE | 100.50000 | 820 | Bogdan | FALSE |
| 821 | Stefan | TRUE | 100.50000 | 821 | Bogdan | FALSE |
| 822 | Stefan | TRUE | 100.50000 | 822 | Bogdan | FALSE |
| 823 | Stefan | TRUE | 100.50000 | 823 | Bogdan | FALSE |
| 824 | Stefan | TRUE | 100.50000 | 824 | Bogdan | FALSE |
| 825 | Stefan | TRUE | 100.50000 | 825 | Bogdan | FALSE |
| 826 | Stefan | TRUE | 100.50000 | 826 | Bogdan | FALSE |
| 827 | Stefan | TRUE | 100.50000 | 827 | Bogdan | FALSE |
| 828 | Stefan | TRUE | 100.50000 | 828 | Bogdan | FALSE |
| 829 | Stefan | TRUE | 100.50000 | 829 | Bogdan | FALSE |
| 830 | Stefan | TRUE | 100.50000 | 830 | Bogdan | FALSE |
| 831 | Stefan | TRUE | 100.50000 | 831 | Bogdan | FALSE |
| 832 | Stefan | TRUE | 100.50000 | 832 | Bogdan | FALSE |
| 833 | Stefan | TRUE | 100.50000 | 833 | Bogdan | FALSE |
| 834 | Stefan | TRUE | 100.50000 | 834 | Bogdan | FALSE |
| 835 | Stefan | TRUE | 100.50000 | 835 | Bogdan | FALSE |
| 836 | Stefan | TRUE | 100.50000 | 836 | Bogdan | FALSE |
| 837 | Stefan | TRUE | 100.50000 | 837 | Bogdan | FALSE |
| 838 | Stefan | TRUE | 100.50000 | 838 | Bogdan | FALSE |
| 839 | Stefan | TRUE | 100.50000 | 839 | Bogdan | FALSE |
| 840 | Stefan | TRUE | 100.50000 | 840 | Bogdan | FALSE |
| 841 | Stefan | TRUE | 100.50000 | 841 | Bogdan | FALSE |
| 842 | Stefan | TRUE | 100.50000 | 842 | Bogdan | FALSE |
| 843 | Stefan | TRUE | 100.50000 | 843 | Bogdan | FALSE |
| 844 | Stefan | TRUE | 100.50000 | 844 | Bogdan | FALSE |
| 845 | Stefan | TRUE | 100.50000 | 845 | Bogdan | FALSE |
| 846 | Stefan | TRUE | 100.50000 | 846 | Bogdan | FALSE |
| 847 | Stefan | TRUE | 100.50000 | 847 | Bogdan | FALSE |
| 848 | Stefan | TRUE | 100.50000 | 848 | Bogdan | FALSE |
| 849 | Stefan | TRUE | 100.50000 | 849 | Bogdan | FALSE |
| 900 | Stefan | TRUE | 100.50000 | 900 | Bogdan | FALSE |
| 901 | Stefan | TRUE | 100.50000 | 901 | Bogdan | FALSE |
| 902 | Stefan | TRUE | 100.50000 | 902 | Bogdan | FALSE |
| 903 | Stefan | TRUE | 100.50000 | 903 | Bogdan | FALSE |
| 904 | Stefan | TRUE | 100.50000 | 904 | Bogdan | FALSE |
| 905 | Stefan | TRUE | 100.50000 | 905 | Bogdan | FALSE |
| 906 | Stefan | TRUE | 100.50000 | 906 | Bogdan | FALSE |
| 907 | Stefan | TRUE | 100.50000 | 907 | Bogdan | FALSE |
| 908 | Stefan | TRUE | 100.50000 | 908 | Bogdan | FALSE |
| 909 | Stefan | TRUE | 100.50000 | 909 | Bogdan | FALSE |
| 910 | Stefan | TRUE | 100.50000 | 910 | Bogdan | FALSE |
| 911 | Stefan | TRUE | 100.50000 | 911 | Bogdan | FALSE |
| 912 | Stefan | TRUE | 100.50000 | 912 | Bogdan | FALSE |
| 913 | Stefan | TRUE | 100.50000 | 913 | Bogdan | FALSE |
| 914 | Stefan | TRUE | 100.50000 | 914 | Bogdan | FALSE |
| 915 | Stefan | TRUE | 100.50000 | 915 | Bogdan | FALSE |
| 916 | Stefan | TRUE | 100.50000 | 916 | Bogdan | FALSE |
| 917 | Stefan | TRUE | 100.50000 | 917 | Bogdan | FALSE |
| 918 | Stefan | TRUE | 100.50000 | 918 | Bogdan | FALSE |
| 919 | Stefan | TRUE | 100.50000 | 919 | Bogdan | FALSE |
| 920 | Stefan | TRUE | 100.50000 | 920 | Bogdan | FALSE |
